Date,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir
2128/10/13,35,13,28,1009,9.39,0,0
2128/10/14,41,14,27,1009,11.18,0,0
2128/10/15,46,14,25,1009,14.31,0,0
2128/10/16,47,17,21,1010,15.2,0,0
2128/10/17,61,15,24,1011,18.33,0,0
2128/10/18,80,15,22,1011,21.46,0,0
2128/10/19,52,13,23,1012,24.59,0,0
2128/10/20,41,15,20,1012,26.38,0,0
2128/10/21,46,15,19,1012,1.79,0,0
2128/10/22,44,16,18,1012,3.58,0,0
2128/10/23,54,15,18,1013,0.89,0,0
2128/10/24,59,16,18,1013,1.79,0,0
2128/10/25,79,15,18,1013,3.58,0,0
2128/10/26,115,15,17,1014,0.89,0,0
2128/10/27,96,16,19,1014,0.89,0,0
2128/10/28,108,15,21,1015,1.78,0,0
2128/10/29,112,16,23,1015,2.67,0,0
2128/10/30,118,16,24,1015,3.56,0,0
2128/10/31,92,16,26,1015,1.79,0,0
2128/11/1,74,16,27,1014,3.58,0,0
2128/11/2,50,14,28,1014,6.71,0,0
2128/11/3,36,13,28,1014,10.73,0,0
2128/11/4,30,13,28,1013,14.75,0,0
2128/11/5,38,14,28,1013,18.77,0,0
2128/11/6,36,14,28,1013,21.9,0,0
2128/11/7,43,14,26,1013,25.03,0,0
2128/11/8,48,16,25,1013,26.82,0,0
2128/11/9,57,16,23,1013,28.61,0,0
2128/11/10,65,15,23,1014,30.4,0,0
2128/11/11,83,15,22,1014,0.89,0,0
2128/11/12,95,16,21,1015,1.79,0,0
2128/11/13,82,15,21,1014,3.58,0,0
2128/11/14,61,15,20,1014,5.37,0,0
2128/11/15,73,15,19,1015,0.89,0,0
2128/11/16,77,15,19,1015,1.78,0,0
2128/11/17,86,15,19,1014,2.67,0,0
2128/11/18,81,15,19,1014,3.56,0,0
2128/11/19,81,15,19,1015,4.01,0,0
2128/11/20,89,16,20,1015,4.9,0,0
2128/11/21,91,15,21,1015,5.79,0,0
2128/11/22,94,15,22,1015,1.79,0,0
2128/11/23,108,17,23,1015,3.58,0,0
2128/11/24,101,17,24,1014,5.37,0,0
2128/11/25,93,17,25,1014,0.89,0,0
2128/11/26,88,17,26,1013,1.79,0,0
2128/11/27,84,17,26,1013,3.58,0,0
2128/11/28,91,17,26,1013,5.37,0,0
2128/11/29,92,18,25,1012,0.89,0,0
2128/11/30,88,19,25,1012,1.78,0,0
2128/12/1,116,19,24,1012,1.79,0,1
2128/12/2,120,20,22,1013,3.13,0,2
2128/12/3,124,19,21,1013,8.05,0,0
2128/12/4,113,19,20,1014,0.89,0,1
2128/12/5,104,19,20,1014,3.13,0,0
2128/12/6,106,18,21,1014,4.92,0,1
2128/12/7,121,19,20,1014,6.71,0,0
2128/12/8,124,19,20,1014,0.89,0,0
2128/12/9,135,19,20,1014,1.78,0,0
2128/12/10,147,19,20,1014,2.67,0,0
2128/12/11,82,19,20,1014,1.79,0,1
2128/12/12,60,19,19,1014,0.89,0,2
2128/12/13,60,18,19,1015,1.78,0,3
2128/12/14,52,18,19,1015,2.67,0,0
2128/12/15,54,18,20,1015,0.89,0,0
2128/12/16,59,18,21,1016,2.68,0,0
2128/12/17,59,18,21,1016,3.57,0,0
2128/12/18,74,17,22,1016,0.89,0,0
2128/12/19,68,17,23,1015,2.68,0,0
2128/12/20,65,17,24,1015,3.57,0,0
2128/12/21,68,17,24,1014,4.46,0,0
2128/12/22,45,16,24,1014,1.79,0,0
2128/12/23,36,16,24,1014,4.92,0,0
2128/12/24,63,16,24,1014,6.71,0,0
2128/12/25,54,16,23,1014,8.5,0,0
2128/12/26,48,17,22,1014,10.29,0,0
2128/12/27,57,17,22,1015,12.08,0,0
2128/12/28,58,17,21,1015,13.87,0,0
2128/12/29,63,16,22,1015,15.66,0,0
2128/12/30,51,17,20,1015,0.89,0,0
2128/12/31,52,18,20,1015,0.89,0,0
2129/1/1,50,18,19,1015,1.78,0,0
2129/1/2,54,18,19,1015,0.89,0,0
2129/1/3,62,18,19,1015,1.78,0,0
2129/1/4,64,18,19,1015,0.89,0,0
2129/1/5,108,18,19,1015,1.34,0,1
2129/1/6,95,18,19,1015,0.89,0,0
2129/1/7,93,18,19,1015,1.78,0,0
2129/1/8,94,18,20,1016,0.89,0,0
2129/1/9,96,18,22,1016,1.79,0,0
2129/1/10,51,16,24,1016,3.58,0,0
2129/1/11,60,14,25,1015,6.71,0,0
2129/1/12,50,14,25,1015,9.84,0,0
2129/1/13,46,14,26,1014,13.86,0,0
2129/1/14,39,13,27,1013,17.88,0,0
2129/1/15,38,13,27,1013,22.8,0,0
2129/1/16,47,13,27,1013,27.72,0,0
2129/1/17,46,13,26,1012,31.74,0,0
2129/1/18,48,13,25,1012,34.87,0,0
2129/1/19,53,14,23,1013,38,0,0
2129/1/20,67,13,24,1013,41.13,0,0
2129/1/21,61,14,22,1014,42.92,0,0
2129/1/22,73,16,19,1014,0.89,0,0
2129/1/23,79,16,18,1014,1.78,0,0
2129/1/24,74,17,19,1014,2.67,0,0
2129/1/25,71,16,19,1014,0.89,0,0
2129/1/26,76,16,18,1014,0.89,0,0
2129/1/27,75,16,19,1014,0.89,0,0
2129/1/28,78,17,19,1014,1.79,0,0
2129/1/29,86,16,19,1015,2.68,0,0
2129/1/30,95,16,19,1015,0.89,0,0
2129/1/31,106,16,20,1016,4.02,0,0
2129/2/1,79,16,20,1017,8.04,0,0
2129/2/2,63,11,21,1017,4.92,0,0
2129/2/3,49,8,22,1018,8.94,0,0
2129/2/4,27,5,22,1018,12.96,0,0
2129/2/5,11,3,22,1019,17.88,0,0
2129/2/6,10,4,22,1019,21.01,0,0
2129/2/7,6,6,22,1018,24.14,0,0
2129/2/8,11,5,23,1018,3.13,0,0
2129/2/9,12,6,24,1017,6.26,0,0
2129/2/10,13,7,23,1018,0.89,0,0
2129/2/11,10,11,20,1018,1.78,0,0
2129/2/12,15,12,18,1018,0.89,0,0
2129/2/13,23,12,18,1019,0.89,0,0
2129/2/14,34,11,17,1019,0.89,0,0
2129/2/15,36,13,17,1019,0.45,0,0
2129/2/16,42,12,15,1019,0.89,0,0
2129/2/17,42,12,14,1019,0.89,0,0
2129/2/18,47,12,14,1019,0.89,0,0
2129/2/19,47,12,14,1019,0.89,0,0
2129/2/20,28,10,13,1019,4.02,0,0
2129/2/21,20,10,13,1020,8.04,0,0
2129/2/22,23,9,13,1020,11.17,0,0
2129/2/23,16,9,11,1020,14.3,0,0
2129/2/24,16,10,14,1020,18.32,0,0
2129/2/25,15,9,18,1020,22.34,0,0
2129/2/26,11,8,19,1021,1.79,0,0
2129/2/27,11,5,23,1020,3.13,0,0
2129/2/28,7,5,26,1019,7.15,0,0
2129/3/1,4,-1,26,1019,11.17,0,0
2129/3/2,3,0,28,1018,1.79,0,0
2129/3/3,6,0,29,1017,3.13,0,0
2129/3/4,8,-2,28,1016,7.15,0,0
2129/3/5,6,-1,29,1016,10.28,0,0
2129/3/6,11,0,27,1016,4.02,0,0
2129/3/7,16,2,25,1015,8.04,0,0
2129/3/8,18,4,24,1016,12.96,0,0
2129/3/9,20,3,23,1016,17.88,0,0
2129/3/10,25,4,22,1017,21.9,0,0
2129/3/11,20,4,22,1017,25.03,0,0
2129/3/12,26,8,16,1017,0.89,0,0
2129/3/13,30,8,14,1017,1.79,0,0
2129/3/14,34,9,14,1018,0.89,0,0
2129/3/15,30,10,13,1018,0.89,0,0
2129/3/16,53,10,13,1018,0.89,0,0
2129/3/17,49,10,14,1018,1.79,0,0
2129/3/18,33,8,12,1018,5.81,0,0
2129/3/19,18,9,12,1018,8.94,0,0
2129/3/20,-1,9,15,1019,0.89,0,0
2129/3/21,15,8,18,1019,4.02,0,0
2129/3/22,20,7,19,1019,1.79,0,0
2129/3/23,25,8,20,1019,3.58,0,0
2129/3/24,19,8,20,1019,5.37,0,0
2129/3/25,22,10,20,1018,1.79,0,0
2129/3/26,30,10,21,1018,0.89,0,0
2129/3/27,45,12,21,1018,1.78,0,0
2129/3/28,69,11,21,1017,0.89,0,0
2129/3/29,90,13,20,1018,0.89,0,0
2129/3/30,98,13,20,1018,0.89,0,0
2129/3/31,93,13,19,1018,0.89,0,0
2129/4/1,64,13,18,1018,1.79,0,0
2129/4/2,-1,14,18,1018,3.58,0,0
2129/4/3,56,12,19,1019,6.71,0,0
2129/4/4,56,12,19,1019,9.84,0,0
2129/4/5,68,13,18,1019,11.63,0,0
2129/4/6,56,11,19,1019,13.42,0,0
2129/4/7,30,9,19,1019,15.21,0,0
2129/4/8,25,11,15,1020,0.89,0,0
2129/4/9,16,11,15,1019,0.89,0,0
2129/4/10,10,12,14,1019,0.45,0,0
2129/4/11,13,11,14,1019,1.79,0,0
2129/4/12,19,11,15,1020,4.92,0,0
2129/4/13,25,10,17,1021,8.05,0,0
2129/4/14,22,10,18,1021,0.89,0,0
2129/4/15,18,11,19,1021,2.68,0,0
2129/4/16,19,11,19,1021,1.79,0,0
2129/4/17,29,11,20,1022,0.89,0,0
2129/4/18,44,12,20,1021,1.78,0,0
2129/4/19,75,12,21,1021,2.67,0,0
2129/4/20,60,12,21,1020,4.46,0,0
2129/4/21,60,13,22,1020,3.13,0,0
2129/4/22,60,12,22,1019,4.92,0,0
2129/4/23,38,12,22,1019,8.05,0,0
2129/4/24,35,12,20,1020,9.84,0,0
2129/4/25,32,12,17,1020,11.63,0,0
2129/4/26,41,12,19,1021,14.76,0,0
2129/4/27,49,12,17,1021,0.89,0,0
2129/4/28,49,13,15,1021,1.79,0,0
2129/4/29,55,12,15,1021,0.89,0,0
2129/4/30,56,13,13,1021,0.89,0,0
2129/5/1,62,12,13,1021,1.78,0,0
2129/5/2,80,12,13,1021,0.45,0,0
2129/5/3,99,12,13,1021,1.34,0,0
2129/5/4,104,11,11,1021,3.13,0,0
2129/5/5,99,11,12,1021,7.15,0,0
2129/5/6,97,11,12,1021,10.28,0,0
2129/5/7,108,12,14,1021,13.41,0,0
2129/5/8,99,12,17,1022,16.54,0,0
2129/5/9,119,12,20,1022,19.67,0,0
2129/5/10,93,12,22,1022,21.46,0,0
2129/5/11,78,10,23,1021,0.89,0,0
2129/5/12,67,11,26,1020,1.79,0,0
2129/5/13,69,12,26,1019,0.89,0,0
2129/5/14,51,9,27,1018,3.13,0,0
2129/5/15,41,6,28,1017,6.26,0,0
2129/5/16,34,6,28,1017,8.05,0,0
2129/5/17,21,7,26,1016,9.84,0,0
2129/5/18,27,7,24,1016,11.63,0,0
2129/5/19,34,9,21,1016,13.42,0,0
2129/5/20,37,9,19,1017,15.21,0,0
2129/5/21,51,9,19,1017,17,0,0
2129/5/22,61,9,21,1017,20.13,0,0
2129/5/23,63,10,21,1017,23.26,0,0
2129/5/24,59,12,15,1016,25.05,0,0
2129/5/25,70,12,15,1016,25.94,0,0
2129/5/26,78,11,14,1015,0.89,0,0
2129/5/27,84,11,13,1015,0.89,0,0
2129/5/28,97,11,13,1014,1.79,0,0
2129/5/29,110,10,12,1014,2.68,0,0
2129/5/30,106,11,13,1014,3.57,0,0
2129/5/31,92,11,14,1015,4.46,0,0
2129/6/1,110,13,16,1014,1.79,0,0
2129/6/2,121,15,18,1014,3.58,0,0
2129/6/3,136,15,20,1014,5.37,0,0
2129/6/4,150,15,21,1013,1.79,0,0
2129/6/5,118,14,24,1012,4.92,0,0
2129/6/6,91,14,24,1011,3.13,0,0
2129/6/7,86,14,24,1010,6.26,0,0
2129/6/8,67,14,25,1009,10.28,0,0
2129/6/9,60,15,24,1009,14.3,0,0
2129/6/10,53,14,24,1009,16.09,0,0
2129/6/11,53,15,23,1010,3.13,0,0
2129/6/12,-1,17,19,1010,3.13,0,1
2129/6/13,97,17,19,1010,1.79,0,2
2129/6/14,105,17,19,1011,0.89,0,0
2129/6/15,119,17,18,1011,1.78,0,0
2129/6/16,140,16,18,1010,1.79,0,0
2129/6/17,144,16,18,1010,0.89,0,0
2129/6/18,141,16,18,1010,0.89,0,0
2129/6/19,145,17,18,1010,0.89,0,0
2129/6/20,142,17,18,1009,1.78,0,0
2129/6/21,141,17,18,1009,2.23,0,0
2129/6/22,136,16,17,1009,2.68,0,0
2129/6/23,128,16,17,1010,3.13,0,0
2129/6/24,110,16,17,1010,0.45,0,0
2129/6/25,116,17,19,1011,1.79,0,0
2129/6/26,123,17,20,1011,3.58,0,0
2129/6/27,127,17,22,1011,0.89,0,0
2129/6/28,124,18,23,1011,2.68,0,0
2129/6/29,115,16,24,1010,3.57,0,0
2129/6/30,117,17,26,1010,4.46,0,0
2129/7/1,113,16,27,1009,1.79,0,0
2129/7/2,89,16,27,1008,1.79,0,0
2129/7/3,95,14,27,1008,2.68,0,0
2129/7/4,78,14,26,1008,1.79,0,0
2129/7/5,140,16,23,1009,0.89,0,0
2129/7/6,153,16,22,1010,1.79,0,0
2129/7/7,159,17,20,1011,0.89,0,0
2129/7/8,180,17,19,1012,1.79,0,0
2129/7/9,200,18,20,1012,3.58,0,0
2129/7/10,228,18,20,1013,5.37,0,0
2129/7/11,229,15,21,1014,10.29,0,0
2129/7/12,200,14,20,1014,15.21,0,0
2129/7/13,146,14,20,1015,18.34,0,0
2129/7/14,133,14,19,1015,0.89,0,0
2129/7/15,125,14,19,1016,1.78,0,0
2129/7/16,79,14,19,1016,2.67,0,0
2129/7/17,80,13,18,1017,0.89,0,0
2129/7/18,72,14,19,1017,0.89,0,0
2129/7/19,59,14,19,1018,1.79,0,0
2129/7/20,63,14,20,1018,0.89,0,0
2129/7/21,64,14,21,1019,1.78,0,0
2129/7/22,52,12,22,1018,1.79,0,0
2129/7/23,67,14,23,1018,3.58,0,0
2129/7/24,78,14,24,1017,5.37,0,0
2129/7/25,89,16,24,1017,7.16,0,0
2129/7/26,88,17,25,1016,8.95,0,0
2129/7/27,96,16,25,1016,12.08,0,0
2129/7/28,100,16,24,1016,15.21,0,0
2129/7/29,93,17,23,1016,18.34,0,0
2129/7/30,85,17,21,1017,20.13,0,0
2129/7/31,88,17,20,1018,21.92,0,0
2129/8/1,82,18,21,1018,25.05,0,0
2129/8/2,80,17,21,1018,28.18,0,0
2129/8/3,59,17,21,1019,29.97,0,0
2129/8/4,75,16,21,1019,33.1,0,0
2129/8/5,77,17,20,1019,0.89,0,0
2129/8/6,70,17,20,1019,1.78,0,0
2129/8/7,80,17,20,1019,1.79,0,0
2129/8/8,81,16,20,1019,3.58,0,0
2129/8/9,79,16,20,1018,5.37,0,0
2129/8/10,89,16,20,1019,0.89,0,0
2129/8/11,106,16,20,1019,1.78,0,0
2129/8/12,112,16,20,1019,2.67,0,0
2129/8/13,118,17,20,1020,1.79,0,0
2129/8/14,120,17,21,1020,1.79,0,0
2129/8/15,119,17,21,1019,3.58,0,0
2129/8/16,127,17,21,1019,5.37,0,0
2129/8/17,128,17,21,1018,7.16,0,0
2129/8/18,135,17,21,1017,8.95,0,0
2129/8/19,133,17,21,1017,10.74,0,0
2129/8/20,124,17,21,1016,11.63,0,0
2129/8/21,112,18,20,1017,1.79,0,1
2129/8/22,107,18,20,1017,3.58,0,0
2129/8/23,109,18,20,1018,1.79,0,1
2129/8/24,108,18,19,1018,4.02,0,2
2129/8/25,119,18,19,1018,7.15,0,3
2129/8/26,117,18,19,1018,10.28,0,0
2129/8/27,120,18,19,1018,0.89,0,1
2129/8/28,123,18,19,1018,1.79,0,2
2129/8/29,114,18,19,1018,3.58,0,3
2129/8/30,109,18,19,1018,0.89,0,4
2129/8/31,96,18,19,1017,4.02,0,5
2129/9/1,102,18,19,1017,7.15,0,6
2129/9/2,95,18,18,1017,8.94,0,7
2129/9/3,81,18,18,1018,10.73,0,8
2129/9/4,73,18,18,1018,12.52,0,9
2129/9/5,63,17,18,1018,15.65,0,10
2129/9/6,45,16,18,1019,18.78,0,11
2129/9/7,51,17,18,1019,21.91,0,12
2129/9/8,40,16,18,1018,4.02,0,13
2129/9/9,36,16,18,1018,4.02,0,14
2129/9/10,34,16,18,1018,3.13,0,15
2129/9/11,24,16,18,1017,0.89,0,16
2129/9/12,27,17,18,1017,1.78,0,17
2129/9/13,-1,17,18,1016,2.23,0,18
2129/9/14,38,17,18,1016,1.79,0,19
2129/9/15,42,17,18,1016,0.89,0,20
2129/9/16,-1,18,18,1016,1.78,0,21
2129/9/17,56,17,17,1016,1.79,0,22
2129/9/18,75,17,17,1017,2.68,0,23
2129/9/19,68,16,17,1016,4.47,0,0
2129/9/20,88,16,17,1017,1.79,0,1
2129/9/21,50,16,17,1017,0.89,0,2
2129/9/22,38,16,17,1017,1.79,0,3
2129/9/23,38,16,17,1017,3.58,0,4
2129/9/24,46,16,17,1016,5.37,0,5
2129/9/25,35,16,16,1016,7.16,0,6
2129/9/26,20,16,17,1016,0.89,0,0
2129/9/27,9,16,17,1016,0.89,0,0
2129/9/28,11,17,17,1017,1.79,0,0
2129/9/29,17,16,17,1017,4.92,0,0
2129/9/30,22,16,20,1018,8.05,0,0
2129/10/1,13,17,22,1018,1.79,0,0
2129/10/2,17,16,22,1017,1.79,0,0
2129/10/3,14,15,24,1016,1.79,0,0
2129/10/4,16,14,24,1016,2.68,0,0
2129/10/5,14,14,25,1015,3.57,0,0
2129/10/6,11,14,25,1014,1.79,0,0
2129/10/7,10,13,26,1014,1.79,0,0
2129/10/8,10,15,24,1014,4.02,0,0
2129/10/9,31,15,22,1015,8.04,0,0
2129/10/10,39,16,21,1015,11.17,0,0
2129/10/11,56,16,20,1016,12.96,0,0
2129/10/12,61,16,19,1016,14.75,0,0
2129/10/13,64,16,17,1017,15.64,0,0
2129/10/14,101,16,17,1017,0.89,0,0
2129/10/15,111,15,17,1017,1.79,0,0
2129/10/16,82,16,17,1017,3.58,0,0
2129/10/17,84,15,16,1017,4.47,0,0
2129/10/18,89,15,15,1017,0.89,0,0
2129/10/19,91,15,15,1017,1.34,0,0
2129/10/20,81,14,14,1017,0.89,0,0
2129/10/21,103,15,16,1017,0.45,0,0
2129/10/22,99,16,16,1018,1.34,0,0
2129/10/23,105,17,17,1018,0.89,0,0
2129/10/24,121,17,18,1019,2.68,0,0
2129/10/25,139,17,19,1019,0.89,0,0
2129/10/26,141,17,20,1018,1.79,0,0
2129/10/27,148,17,20,1018,3.58,0,0
2129/10/28,168,17,21,1017,6.71,0,0
2129/10/29,157,17,21,1016,9.84,0,0
2129/10/30,159,17,22,1016,1.79,0,0
2129/10/31,151,17,21,1015,1.79,0,0
2129/11/1,137,17,21,1014,3.58,0,0
2129/11/2,128,18,20,1014,4.47,0,0
2129/11/3,144,17,20,1014,6.26,0,0
2129/11/4,147,17,19,1014,0.89,0,0
2129/11/5,157,17,19,1014,1.79,0,0
2129/11/6,145,17,19,1014,4.92,0,0
2129/11/7,74,16,19,1014,8.05,0,0
2129/11/8,60,16,19,1014,9.84,0,0
2129/11/9,75,16,18,1014,11.63,0,0
2129/11/10,86,16,18,1013,15.65,0,0
2129/11/11,87,16,18,1013,0.89,0,0
2129/11/12,99,16,18,1013,1.79,0,0
2129/11/13,96,16,17,1012,3.58,0,0
2129/11/14,107,16,17,1011,7.6,0,0
2129/11/15,111,16,17,1012,9.39,0,0
2129/11/16,120,16,18,1012,12.52,0,0
2129/11/17,121,16,19,1012,14.31,0,0
2129/11/18,126,16,19,1012,16.1,0,0
2129/11/19,130,16,20,1011,19.23,0,0
2129/11/20,123,16,21,1010,21.02,0,0
2129/11/21,129,16,22,1009,24.15,0,0
2129/11/22,146,17,23,1008,1.79,0,0
2129/11/23,155,17,22,1009,2.68,0,1
2129/11/24,193,17,20,1009,3.13,0,0
2129/11/25,194,18,20,1009,0.89,0,0
2129/11/26,203,17,19,1010,4.02,0,0
2129/11/27,217,17,18,1011,7.15,0,0
2129/11/28,219,17,19,1011,8.94,0,0
2129/11/29,196,17,17,1012,0.89,0,0
2129/11/30,166,17,18,1012,1.79,0,0
2129/12/1,149,16,17,1012,4.92,0,0
2129/12/2,119,15,16,1013,1.79,0,0
2129/12/3,132,14,15,1013,3.58,0,0
2129/12/4,61,14,14,1014,3.13,0,0
2129/12/5,9,13,14,1014,4.92,0,0
2129/12/6,9,12,13,1015,0.89,0,0
2129/12/7,42,11,13,1016,1.79,0,0
2129/12/8,43,11,12,1016,4.92,0,0
2129/12/9,51,12,14,1017,6.71,0,0
2129/12/10,28,12,18,1018,8.5,0,0
2129/12/11,26,10,20,1018,3.13,0,0
2129/12/12,14,9,21,1019,7.15,0,0
2129/12/13,15,9,22,1018,10.28,0,0
2129/12/14,10,9,23,1017,1.79,0,0
2129/12/15,6,8,25,1016,3.58,0,0
2129/12/16,10,7,25,1015,1.79,0,0
2129/12/17,10,7,25,1015,0.89,0,0
2129/12/18,17,8,25,1015,1.79,0,0
2129/12/19,16,8,24,1015,3.58,0,0
2129/12/20,22,13,20,1015,0.89,0,0
2129/12/21,32,13,18,1016,1.78,0,0
2129/12/22,54,13,17,1016,2.23,0,0
2129/12/23,52,13,17,1016,0.89,0,0
2129/12/24,59,14,16,1017,2.68,0,0
2129/12/25,59,13,16,1017,3.57,0,0
2129/12/26,77,13,16,1017,0.89,0,0
2129/12/27,83,13,15,1018,1.78,0,0
2129/12/28,83,12,15,1017,0.89,0,0
2129/12/29,66,11,15,1017,1.78,0,0
2129/12/30,59,12,14,1017,0.89,0,0
2129/12/31,49,12,14,1017,1.78,0,0
2130/1/1,58,12,14,1017,0.89,0,0
2130/1/2,61,12,15,1018,1.78,0,0
2130/1/3,63,12,16,1018,0.89,0,0
2130/1/4,71,13,18,1018,0.89,0,0
2130/1/5,82,14,20,1018,1.78,0,0
2130/1/6,87,14,20,1018,1.79,0,0
2130/1/7,98,15,21,1017,3.58,0,0
2130/1/8,101,16,22,1016,5.37,0,0
2130/1/9,69,15,22,1015,8.5,0,0
2130/1/10,62,14,23,1014,12.52,0,0
2130/1/11,45,15,22,1014,15.65,0,0
2130/1/12,53,15,21,1014,18.78,0,0
2130/1/13,46,15,20,1015,20.57,0,0
2130/1/14,57,15,20,1014,22.36,0,0
2130/1/15,53,16,18,1015,23.25,0,0
2130/1/16,51,17,18,1015,0.89,0,0
2130/1/17,58,16,17,1014,1.78,0,0
2130/1/18,75,16,16,1014,2.67,0,0
2130/1/19,75,15,15,1014,1.79,0,0
2130/1/20,79,15,15,1014,2.68,0,0
2130/1/21,97,15,15,1014,0.89,0,0
2130/1/22,105,13,14,1013,1.78,0,0
2130/1/23,105,14,14,1013,2.67,0,0
2130/1/24,107,14,14,1014,0.89,0,0
2130/1/25,103,14,14,1015,0.89,0,0
2130/1/26,102,15,15,1016,1.79,0,0
2130/1/27,97,15,18,1016,1.79,0,0
2130/1/28,99,15,20,1018,3.13,0,0
2130/1/29,85,10,23,1018,7.15,0,0
2130/1/30,77,9,24,1019,14.3,0,0
2130/1/31,17,7,23,1019,21.45,0,0
2130/2/1,13,6,23,1019,27.26,0,0
2130/2/2,10,6,23,1020,32.18,0,0
2130/2/3,10,4,23,1020,4.02,0,0
2130/2/4,12,3,22,1020,4.92,0,0
2130/2/5,13,1,20,1021,8.05,0,0
2130/2/6,12,0,19,1022,12.07,0,0
2130/2/7,12,0,17,1024,3.13,0,0
2130/2/8,14,6,15,1025,4.92,0,0
2130/2/9,21,5,14,1026,8.05,0,0
2130/2/10,17,4,14,1027,12.97,0,0
2130/2/11,23,2,13,1028,16.1,0,0
2130/2/12,26,4,12,1028,17.89,0,0
2130/2/13,20,3,12,1029,19.68,0,0
2130/2/14,24,4,12,1029,22.81,0,0
2130/2/15,22,3,11,1029,24.6,0,0
2130/2/16,17,2,11,1029,26.39,0,0
2130/2/17,17,2,11,1029,28.18,0,0
2130/2/18,20,2,11,1029,29.97,0,0
2130/2/19,13,1,11,1029,33.1,0,0
2130/2/20,18,2,11,1029,0.89,0,0
2130/2/21,15,2,12,1029,1.78,0,0
2130/2/22,17,1,12,1029,2.67,0,0
2130/2/23,23,1,13,1028,1.79,0,0
2130/2/24,22,0,14,1027,3.58,0,0
2130/2/25,16,0,15,1026,1.79,0,0
2130/2/26,22,0,16,1025,3.13,0,0
2130/2/27,21,0,15,1024,1.79,0,0
2130/2/28,23,0,15,1023,3.13,0,0
2130/3/1,20,1,15,1023,4.92,0,0
2130/3/2,26,3,13,1022,6.71,0,0
2130/3/3,31,3,13,1022,9.84,0,0
2130/3/4,44,5,11,1022,10.73,0,0
2130/3/5,53,5,10,1022,0.89,0,0
2130/3/6,57,6,11,1022,1.78,0,0
2130/3/7,60,5,12,1021,1.79,0,0
2130/3/8,78,6,11,1021,3.58,0,0
2130/3/9,85,6,11,1020,0.89,0,0
2130/3/10,83,6,11,1019,1.79,0,0
2130/3/11,89,6,11,1018,1.79,0,0
2130/3/12,80,7,11,1018,2.68,0,0
2130/3/13,80,7,11,1018,0.89,0,0
2130/3/14,69,8,12,1018,1.78,0,0
2130/3/15,58,7,12,1018,2.67,0,0
2130/3/16,62,8,12,1017,3.56,0,0
2130/3/17,73,9,13,1017,4.45,0,0
2130/3/18,77,8,14,1017,1.79,0,0
2130/3/19,90,9,15,1017,3.13,0,0
2130/3/20,91,8,14,1016,1.79,0,0
2130/3/21,96,9,13,1015,4.92,0,1
2130/3/22,71,10,11,1015,8.05,0,2
2130/3/23,77,10,11,1015,9.84,0,3
2130/3/24,76,10,11,1014,12.97,0,4
2130/3/25,100,10,11,1014,16.1,0,5
2130/3/26,100,10,11,1014,17.89,0,6
2130/3/27,97,11,11,1014,0.89,0,7
2130/3/28,93,10,11,1015,3.13,0,8
2130/3/29,88,11,11,1015,4.92,0,9
2130/3/30,82,10,11,1015,0.89,0,10
2130/3/31,86,11,11,1014,1.79,0,11
2130/4/1,82,11,11,1014,4.92,0,0
2130/4/2,69,10,11,1013,6.71,0,0
2130/4/3,66,9,10,1013,8.5,0,0
2130/4/4,59,10,11,1013,11.63,0,0
2130/4/5,62,10,10,1012,13.42,0,0
2130/4/6,73,10,10,1012,15.21,0,0
2130/4/7,80,9,9,1013,17,0,0
2130/4/8,74,9,10,1013,18.79,0,0
2130/4/9,79,11,12,1013,21.92,0,0
2130/4/10,64,12,15,1013,0.89,0,0
2130/4/11,61,11,17,1013,1.79,0,0
2130/4/12,75,11,18,1013,0.89,0,0
2130/4/13,64,11,20,1012,1.79,0,0
2130/4/14,39,11,21,1012,0.89,0,0
2130/4/15,31,13,20,1011,1.79,0,0
2130/4/16,27,12,21,1011,0.89,0,0
2130/4/17,21,13,20,1012,1.79,0,0
2130/4/18,27,13,20,1012,3.58,0,0
2130/4/19,33,13,17,1013,5.37,0,0
2130/4/20,60,13,16,1014,7.16,0,0
2130/4/21,79,13,14,1014,0.89,0,0
2130/4/22,93,13,15,1015,1.79,0,0
2130/4/23,129,12,15,1016,3.58,0,0
2130/4/24,132,12,14,1016,5.37,0,0
2130/4/25,121,12,14,1016,0.89,0,0
2130/4/26,115,11,12,1017,1.78,0,0
2130/4/27,113,11,11,1017,1.79,0,0
2130/4/28,135,12,13,1017,0.89,0,0
2130/4/29,115,11,13,1017,1.78,0,0
2130/4/30,149,12,14,1017,2.23,0,0
2130/5/1,109,12,14,1017,0.89,0,0
2130/5/2,73,12,13,1018,2.68,0,0
2130/5/3,57,11,14,1019,4.47,0,0
2130/5/4,53,12,14,1019,0.89,0,0
2130/5/5,59,11,15,1019,1.79,0,1
2130/5/6,57,11,15,1019,0.89,0,0
2130/5/7,84,12,16,1018,1.78,0,0
2130/5/8,91,13,16,1017,2.67,0,0
2130/5/9,133,13,17,1017,1.79,0,0
2130/5/10,172,13,18,1016,3.58,0,0
2130/5/11,182,14,18,1016,5.37,0,0
2130/5/12,201,14,17,1016,7.16,0,0
2130/5/13,207,14,16,1017,1.79,0,0
2130/5/14,199,14,16,1017,0.89,0,0
2130/5/15,177,14,16,1017,1.78,0,0
2130/5/16,161,14,16,1018,2.67,0,0
